total_timesteps,policy_entropy,nupdates,fps,value_loss,explained_variance
6958000,2.4512295722961426,347900,709,0.0033925450406968594,0.9687260761857033
6960000,2.2435097694396973,348000,709,0.28334861993789673,0.8926940262317657
6962000,2.4912798404693604,348100,709,0.03038986399769783,0.8379630148410797
6964000,2.196500301361084,348200,709,0.03032003901898861,0.933398574590683
6966000,2.476651430130005,348300,709,0.00674138218164444,0.9779338054358959
6968000,2.445159435272217,348400,709,0.015513179823756218,0.8530600965023041
6970000,2.411829710006714,348500,709,0.007428769953548908,0.987432811409235
6972000,2.245821475982666,348600,709,0.02557927928864956,0.9786222539842129
6974000,2.4698023796081543,348700,709,0.015449623577296734,0.9720431100577116
6976000,2.457263231277466,348800,709,0.0011224825866520405,0.9933529393747449
6978000,2.431248903274536,348900,709,0.15519918501377106,0.8970925584435463
6980000,2.487144947052002,349000,709,0.0006796797970309854,0.8896351978182793
6982000,2.4530210494995117,349100,709,0.1286199390888214,0.8283768743276596
6984000,2.357147216796875,349200,709,0.3582935631275177,0.4613904356956482
6986000,2.478306293487549,349300,709,0.0015836881939321756,0.9675183594226837
6988000,2.474663257598877,349400,709,0.004817976616322994,0.7195422351360321
6990000,2.375931978225708,349500,709,0.01067518163472414,0.988472362048924
6992000,2.4127414226531982,349600,709,0.018211837857961655,0.6342743635177612
6994000,2.469036102294922,349700,709,0.08602264523506165,0.55229651927948
6996000,2.414501190185547,349800,709,0.14513735473155975,0.766700878739357
6998000,2.1445729732513428,349900,709,0.00582899060100317,0.9979886265937239
7000000,2.387031316757202,350000,709,0.09752827137708664,0.8546239286661148
7002000,2.4162604808807373,350100,709,0.008589535020291805,0.9090262949466705
7004000,2.4624111652374268,350200,709,0.0015909824287518859,0.9916653037071228
7006000,2.158752918243408,350300,709,0.3533552289009094,0.5192221701145172
7008000,2.4380877017974854,350400,709,0.01929319277405739,0.8219307512044907
7010000,2.389644145965576,350500,709,0.07544104754924774,0.8766852468252182
7012000,2.350403308868408,350600,709,0.036557771265506744,0.8254723846912384
7014000,2.3537964820861816,350700,709,0.0012862328439950943,0.9976748456247151
7016000,2.096649169921875,350800,709,0.021617453545331955,0.9900640267878771
7018000,2.3544249534606934,350900,709,0.03943807631731033,0.9260603561997414
7020000,2.383312225341797,351000,709,0.04412584379315376,0.9175413623452187
7022000,2.3797669410705566,351100,709,0.025101343169808388,0.9589840620756149
7024000,2.448620319366455,351200,709,0.0853663980960846,0.728659600019455
7026000,2.435431957244873,351300,709,0.0010133853647857904,0.9909324431791902
7028000,2.3984172344207764,351400,709,0.17518560588359833,0.8850901201367378
7030000,2.4835896492004395,351500,709,0.09180459380149841,0.056080162525177
7032000,2.4847629070281982,351600,709,0.02970023825764656,0.789455458521843
7034000,2.5048885345458984,351700,709,0.0037944521754980087,-1.1782104969024658
7036000,2.4911270141601562,351800,709,0.0019199087982997298,0.8794841170310974
7038000,2.4313466548919678,351900,709,0.0038761026225984097,0.9869076441973448
7040000,2.469078779220581,352000,709,0.0040201409719884396,0.9629072733223438
7042000,2.4848687648773193,352100,709,0.1326427161693573,0.42802971601486206
7044000,2.1900827884674072,352200,709,0.018555786460638046,0.9403266124427319
7046000,2.3495876789093018,352300,709,0.009202588349580765,0.9557984322309494
7048000,2.296865940093994,352400,709,0.13948379456996918,0.8635544031858444
7050000,1.9754222631454468,352500,709,0.09785303473472595,0.9467508606612682
7052000,2.2911438941955566,352600,709,0.006570771336555481,0.9736440852284431
7054000,2.3270390033721924,352700,709,0.21102729439735413,0.647812008857727
7056000,2.479520320892334,352800,709,0.0007733098464086652,0.964063074439764
7058000,2.4564037322998047,352900,709,0.08078403770923615,0.660371869802475
7060000,2.1457648277282715,353000,709,0.009303012862801552,0.9932793634943664
7062000,2.466726541519165,353100,709,0.002822250360623002,0.866925522685051
7064000,2.247742176055908,353200,709,0.02570364437997341,0.9365756437182426
7066000,2.4696946144104004,353300,709,0.004487082362174988,0.911774143576622
7068000,2.425048828125,353400,709,0.005812722258269787,0.972210556268692
7070000,2.4550507068634033,353500,709,0.004341260530054569,0.9759539533406496
7072000,2.234161853790283,353600,709,0.027539337053894997,0.8763035014271736
7074000,2.4760231971740723,353700,709,0.007525085471570492,0.8158439844846725
7076000,1.8810689449310303,353800,709,0.011953582987189293,0.9962980968412012
7078000,2.4812917709350586,353900,709,0.003234893549233675,0.9470338448882103
7080000,2.3979387283325195,354000,709,0.009324103593826294,0.8889532312750816
7082000,2.4580912590026855,354100,709,0.013731171377003193,0.9511588513851166
7084000,2.274919033050537,354200,709,0.02310866303741932,0.9363371655344963
7086000,2.118701457977295,354300,709,0.01083234790712595,0.9950534664094448
7088000,2.4723684787750244,354400,709,0.0009067834471352398,0.9713667444884777
7090000,2.4740824699401855,354500,709,0.04878178983926773,0.2770325541496277
7092000,2.231170654296875,354600,709,0.1550036519765854,0.7434198260307312
7094000,2.2302768230438232,354700,709,0.01208292506635189,0.9834390953183174
7096000,1.9529597759246826,354800,709,0.06058106571435928,0.9517224840819836
7098000,2.1134212017059326,354900,709,0.7636140584945679,0.5951171815395355
7100000,2.48515248298645,355000,709,0.0025911268312484026,0.7984180897474289
7102000,2.473970890045166,355100,709,0.0034342508297413588,0.8252766281366348
7104000,2.4574291706085205,355200,709,0.004627198446542025,0.9762887582182884
7106000,2.423799514770508,355300,709,0.00947202742099762,0.9520936235785484
7108000,2.4267308712005615,355400,709,0.058827292174100876,0.6748948097229004
7110000,2.4266867637634277,355500,709,0.0045034149661660194,0.94385926425457
7112000,2.2449185848236084,355600,709,0.008450092747807503,0.9942959621548653
7114000,2.449280261993408,355700,709,0.03524341434240341,0.8683297038078308
7116000,2.4408955574035645,355800,709,0.01851552352309227,0.9553099721670151
7118000,2.460463047027588,355900,709,0.006497239228338003,0.9749354831874371
7120000,2.4598703384399414,356000,709,0.009889689274132252,0.9741413444280624
7122000,2.477449893951416,356100,709,0.10666254907846451,-0.6825625896453857
7124000,2.4588003158569336,356200,709,0.004357189405709505,0.8778501525521278
7126000,2.4343605041503906,356300,709,0.06458039581775665,0.8141063749790192
7128000,2.446816921234131,356400,709,0.07271566241979599,0.526337057352066
7130000,2.464348554611206,356500,709,0.1308005154132843,0.5571191906929016
7132000,2.4856655597686768,356600,709,0.0005615019472315907,0.9839614853262901
7134000,2.476160764694214,356700,709,0.0027881506830453873,0.37726670503616333
7136000,2.4781410694122314,356800,709,0.02461770921945572,0.795558363199234
7138000,2.2593016624450684,356900,709,0.040301308035850525,0.9338952675461769
7140000,2.4346346855163574,357000,709,0.010406228713691235,0.9500788673758507
7142000,2.457181453704834,357100,709,0.004687628708779812,0.9929284686222672
7144000,2.4597315788269043,357200,709,0.9995094537734985,-0.08940291404724121
7146000,2.4776391983032227,357300,709,0.003888412844389677,0.9335470572113991
7148000,2.4807021617889404,357400,709,0.027646223083138466,0.5803142488002777
7150000,2.36759614944458,357500,709,0.09423543512821198,0.9128425642848015
7152000,2.4819462299346924,357600,709,0.0077414484694600105,0.7990168780088425
7154000,2.4847562313079834,357700,709,0.0011275137076154351,0.9113737121224403
7156000,2.3722434043884277,357800,709,0.9998584985733032,0.1439652442932129
7158000,2.4151408672332764,357900,709,0.07033533602952957,0.8984116911888123
7160000,2.474343776702881,358000,709,0.004579952917993069,0.9504081681370735
7162000,2.451162576675415,358100,709,0.02096705138683319,0.948710348457098
7164000,2.4696879386901855,358200,709,0.04359159618616104,0.6322612762451172
7166000,2.327219009399414,358300,709,0.13760939240455627,0.7746195197105408
7168000,2.444042682647705,358400,709,0.003805877175182104,0.9933327035978436
7170000,2.1463005542755127,358500,709,0.021265726536512375,0.9834695775061846
7172000,2.1163601875305176,358600,709,0.0360848531126976,0.9783549103885889
7174000,2.4538140296936035,358700,709,0.011147900484502316,0.8044602870941162
7176000,1.7237598896026611,358800,709,0.08964782953262329,0.9703880585730076
7178000,2.062969923019409,358900,709,0.08888936042785645,0.9666291400790215
7180000,2.464273452758789,359000,709,0.002086660824716091,0.9938511690124869
7182000,2.09413480758667,359100,709,0.08797027170658112,0.9636224061250687
7184000,2.446744441986084,359200,709,0.0012087759096175432,0.6941892504692078
7186000,2.1459105014801025,359300,709,0.009517962113022804,0.9879808621481061
7188000,2.43941330909729,359400,709,0.8564017415046692,-1.0748016834259033
7190000,2.4527907371520996,359500,709,0.041354261338710785,0.7721807360649109
7192000,2.3211443424224854,359600,709,0.5082260370254517,0.49275922775268555
7194000,2.464553117752075,359700,709,0.0034332324285060167,0.9621063657104969
7196000,2.4417080879211426,359800,709,0.007352422922849655,0.9815161433070898
7198000,2.226492166519165,359900,709,0.13569635152816772,0.9291643425822258
7200000,2.4654104709625244,360000,709,0.004105553496629,0.9641568660736084
7202000,2.440014600753784,360100,709,0.019254492595791817,0.9174756705760956
7204000,2.458714246749878,360200,709,0.0009926659986376762,0.994064673781395
7206000,2.4729981422424316,360300,709,0.0029838536866009235,0.9563472121953964
7208000,2.4468979835510254,360400,709,0.09602227061986923,0.8169608116149902
7210000,2.4721248149871826,360500,709,0.003953392151743174,0.9657750092446804
7212000,2.2426254749298096,360600,709,0.04741578549146652,0.9535657167434692
7214000,2.455044984817505,360700,709,0.4686357378959656,0.5812505483627319
7216000,2.4483895301818848,360800,709,0.001393809332512319,0.9723309576511383
7218000,2.1567864418029785,360900,709,0.06036604195833206,0.954881876707077
7220000,2.3767004013061523,361000,709,0.018632082268595695,0.9534853100776672
7222000,2.3894875049591064,361100,709,0.16825002431869507,0.1471385955810547
7224000,2.43690824508667,361200,709,0.07108505070209503,0.9029754772782326
7226000,2.4329092502593994,361300,709,0.009617524221539497,0.9607243426144123
7228000,2.433307409286499,361400,709,0.013035750016570091,0.9629309996962547
7230000,2.4471688270568848,361500,709,0.08184704184532166,0.4822070598602295
7232000,2.4253859519958496,361600,709,0.0044959532096982,0.9632634669542313
7234000,2.4338831901550293,361700,709,0.013047891668975353,0.9735986106097698
7236000,2.29013991355896,361800,709,0.06673461198806763,0.9370013624429703
7238000,2.4479408264160156,361900,709,0.01706545613706112,-0.37920665740966797
7240000,2.4020473957061768,362000,709,0.041971806436777115,0.8964096009731293
7242000,2.2209372520446777,362100,709,0.0837298333644867,0.9523130171000957
7244000,2.4760990142822266,362200,709,0.05095183849334717,0.6295524537563324
7246000,2.483828067779541,362300,709,0.00102275051176548,0.9547188319265842
7248000,2.460664987564087,362400,709,0.038377538323402405,0.5570043623447418
7250000,2.431748867034912,362500,709,0.16194705665111542,-3.6037240028381348
7252000,2.450150489807129,362600,709,0.05176698416471481,0.5406642258167267
7254000,2.4750096797943115,362700,709,0.06625308096408844,0.5698142945766449
7256000,2.477416753768921,362800,709,0.0024607102386653423,0.9916593329980969
7258000,2.427626848220825,362900,709,0.007851554080843925,0.987110598012805
7260000,2.4736218452453613,363000,709,0.15854056179523468,0.7413487136363983
7262000,2.4515433311462402,363100,709,0.017138304188847542,0.9526235088706017
7264000,2.4706571102142334,363200,709,0.0007797692669555545,0.9982014088891447
7266000,1.9592100381851196,363300,709,0.05022472143173218,0.974300742149353
7268000,2.4062328338623047,363400,709,0.054263144731521606,0.9446323849260807
7270000,2.174041271209717,363500,709,0.23183532059192657,0.8359108567237854
7272000,2.2445809841156006,363600,710,0.03414106369018555,0.9677706100046635
7274000,2.453810214996338,363700,710,0.0689997747540474,0.8532349914312363
7276000,2.433229923248291,363800,710,0.03097301721572876,0.8455579280853271
7278000,2.4483656883239746,363900,710,0.02687547542154789,0.9420543201267719
7280000,2.4591224193573,364000,710,0.34771615266799927,0.5318909287452698
7282000,2.441659688949585,364100,710,0.004045106470584869,0.9912470914423466
7284000,2.320952892303467,364200,710,0.031832724809646606,0.9020622074604034
7286000,2.450861692428589,364300,710,0.08042950928211212,-0.2030644416809082
7288000,2.4393551349639893,364400,710,0.05380135029554367,0.8779272362589836
7290000,2.4532980918884277,364500,710,0.0034993470180779696,0.9786025770008564
7292000,2.458977460861206,364600,710,0.0019298659171909094,0.9905896317213774
7294000,2.4676451683044434,364700,710,0.08720911294221878,0.7575759738683701
7296000,2.484731912612915,364800,710,0.000929761677980423,0.8190779834985733
7298000,2.4537742137908936,364900,710,0.019391290843486786,0.9704278837889433
7300000,2.4027888774871826,365000,710,0.015396962873637676,0.9216623455286026
7302000,2.38114857673645,365100,710,0.10191041231155396,0.8220642507076263
7304000,2.484683036804199,365200,710,0.002354526426643133,0.9515366591513157
7306000,2.1504135131835938,365300,710,0.03221389651298523,0.9053399860858917
7308000,2.4724040031433105,365400,710,0.005038680974394083,0.9523985013365746
7310000,2.486847400665283,365500,710,0.0008319861372001469,0.9464807696640491
7312000,2.1389451026916504,365600,710,0.012915204279124737,0.993200421333313
7314000,2.4603590965270996,365700,710,0.0016093887388706207,0.9636876098811626
7316000,2.453699827194214,365800,710,0.10300568491220474,0.40300649404525757
7318000,2.4522101879119873,365900,710,0.0017749108374118805,0.9971415784675628
7320000,1.990633249282837,366000,710,0.015098964795470238,0.9940230203792453
7322000,2.4643564224243164,366100,710,0.004968327470123768,0.9775909204035997
7324000,2.4548017978668213,366200,710,0.007435208652168512,0.9685101769864559
7326000,2.4705605506896973,366300,710,0.002153707668185234,0.9808178842067719
7328000,2.405485153198242,366400,710,0.02078903838992119,0.9587960205972195
7330000,2.4623732566833496,366500,710,0.0009649473940953612,0.9709800388664007
7332000,2.3326897621154785,366600,710,0.012838353402912617,0.9685740061104298
7334000,2.4273788928985596,366700,710,0.017836634069681168,0.9795556794852018
7336000,2.4515957832336426,366800,710,0.10852298885583878,0.6813783645629883
7338000,2.4605231285095215,366900,710,0.0026545291766524315,0.9897879390046
7340000,2.4306209087371826,367000,710,0.0012705394765362144,0.9953650729730725
7342000,2.4350059032440186,367100,710,0.0037461412139236927,0.9947476633824408
7344000,2.4520092010498047,367200,710,0.10279621183872223,-1.5688893795013428
